t,e,c,v
1720755097423,h,s,segment.KN
1720755097424,h,t,triangle.KMN
1720755097507,h,t,triangle.KMN
1720755097508,h,s,segment.KM
1720755097521,h,s,segment.KM
1720755097522,h,t,triangle.KLM
1720755097548,h,t,triangle.KLM
1720755097549,h,s,segment.LM
1720755097556,h,s,segment.LM
1720755098008,h,s,segment.LM
1720755098223,h,s,segment.LM
1720755098439,h,s,segment.LM
1720755098466,h,s,segment.LM
1720755098467,h,t,triangle.KLM
1720755098592,h,t,triangle.KLM
1720755098593,h,s,segment.KM
1720755098612,h,s,segment.KM
1720755098613,h,t,triangle.KMN
1720755098675,h,t,triangle.KMN
1720755098703,h,s,segment.KN
1720755098870,h,s,segment.KN
1720755098872,h,po,K
1720755098911,h,po,K
1720755099204,h,po,K
1720755099238,h,po,K
1720755099579,h,s,segment.KL
1720755099600,h,s,segment.KL
1720755099601,h,t,triangle.KLM
1720755099662,h,t,triangle.KLM
1720755099663,h,s,segment.LM
1720755099711,h,s,segment.LM
1720755099920,h,s,segment.LM
1720755100087,h,s,segment.LM
1720755100226,h,s,segment.LM
1720755100247,h,s,segment.LM
1720755100248,h,t,triangle.KLM
1720755100434,h,t,triangle.KLM
1720755100435,h,s,segment.KL
1720755100601,h,s,segment.KL
1720755100603,h,s,segment.LM
1720755100636,h,s,segment.LM
1720755101095,h,s,segment.LM
1720755101136,h,s,segment.LM
1720755101137,h,s,segment.KL
1720755101178,h,s,segment.KL
1720755101296,h,s,segment.KL
1720755101394,h,s,segment.KL
1720755101394,h,s,segment.LM
1720755101755,h,s,segment.LM
1720755101757,h,s,segment.KL
1720755102340,c,s,segment.KL
1720755102388,h,s,segment.LM
1720755102699,c,s,segment.LM
1720755103365,c,s,segment.KL
1720755103666,c,s,segment.LM
1720755105920,a,pr,prove
1720755106059,a,pr,s1
1720755106209,a,pr,s2
1720755106674,a,pr,s3
1720755107315,a,pr,s4
1720755107485,a,pr,s5
1720755107775,a,pr,s6
1720755113126,h,s,segment.LM
1720755113132,h,s,segment.LM
1720755113133,h,t,triangle.KLM
1720755113160,h,t,triangle.KLM
1720755113161,h,s,segment.KL
1720755113168,h,s,segment.KL
1720755132046,c,pr,s4
1720755133340,p,l,MNK
1720755136198,p,l,MNK
1720755136497,p,l,KLM
1720755137276,p,l,KLM
1720755137422,h,s,segment.KL
1720755137449,h,s,segment.KL
1720755137450,h,t,triangle.KLM
1720755137470,h,t,triangle.KLM
1720755137471,h,s,segment.KM
1720755137478,h,s,segment.KM
1720755137479,h,t,triangle.KMN
1720755137485,h,t,triangle.KMN
1720755137486,h,s,segment.KN
1720755137498,h,s,segment.KN
1720755137581,h,s,segment.KN
1720755137867,h,s,segment.KN
1720755137875,h,s,segment.MN
1720755138548,h,s,segment.MN
1720755138556,h,s,segment.MN
1720755138583,h,s,segment.MN
1720755138584,h,s,segment.KN
1720755138604,h,s,segment.KN
1720755138784,h,s,segment.KN
1720755138812,h,s,segment.KN
1720755138813,h,t,triangle.KMN
1720755138868,h,t,triangle.KMN
1720755138870,h,s,segment.KM
1720755138882,h,s,segment.KM
1720755138883,h,t,triangle.KLM
1720755138930,h,t,triangle.KLM
1720755138931,h,s,segment.LM
1720755138945,h,s,segment.LM
1720755139153,h,s,segment.LM
1720755139417,h,s,segment.LM
1720755139418,h,t,triangle.KLM
1720755139605,h,t,triangle.KLM
1720755139606,h,s,segment.KL
1720755139765,h,s,segment.KL
1720755139772,h,s,segment.KL
1720755139786,h,s,segment.KL
1720755139787,h,s,segment.LM
1720755139793,h,s,segment.LM
1720755142660,c,pr,s3
1720755144449,c,pr,s6
1720755147971,c,pr,s2
1720755148756,h,s,segment.LM
1720755148765,h,s,segment.LM
1720755148765,h,t,triangle.KLM
1720755148875,h,t,triangle.KLM
1720755148876,h,s,segment.KM
1720755148924,h,s,segment.KM
1720755148925,h,t,triangle.KMN
1720755148993,h,t,triangle.KMN
1720755148993,h,s,segment.KN
1720755149007,h,s,segment.KN
1720755149160,h,s,segment.KN
1720755149167,h,s,segment.KN
1720755149168,h,t,triangle.KMN
1720755149215,h,t,triangle.KMN
1720755149216,h,s,segment.KM
1720755149223,h,s,segment.KM
1720755149223,h,t,triangle.KLM
1720755149250,h,t,triangle.KLM
1720755149251,h,s,segment.LM
1720755149257,h,s,segment.LM
1720755150361,c,pr,s6
1720755151891,c,pr,s5
1720755153296,c,pr,s6
1720755156065,h,po,L
1720755156072,h,po,L
1720755160888,c,pr,s4
1720755169548,h,po,L
1720755169556,h,po,L
1720755169557,h,s,segment.KL
1720755169569,h,s,segment.KL
1720755169570,h,t,triangle.KLM
1720755169938,h,t,triangle.KLM
1720755169939,h,s,segment.LM
1720755170132,h,s,segment.LM
1720755177267,p,l,KLMN
1720755177775,p,l,KLMN
1720755181829,h,s,segment.LM
1720755181857,h,s,segment.LM
1720755181857,h,t,triangle.KLM
1720755182017,h,t,triangle.KLM
1720755182018,h,s,segment.KL
1720755182163,h,s,segment.KL
1720755182170,h,po,L
1720755182232,h,po,L
1720755182364,h,po,L
1720755182482,h,po,L
1720755182484,h,s,segment.LM
1720755182566,h,s,segment.LM
1720755182567,h,s,segment.KL
1720755182705,h,s,segment.KL
1720755182706,h,s,segment.LM
1720755182851,h,s,segment.LM
1720755182852,h,s,segment.KL
1720755182858,h,s,segment.KL
1720755182865,h,s,segment.LM
1720755182879,h,s,segment.LM
1720755182881,h,t,triangle.KLM
1720755183087,h,t,triangle.KLM
1720755183088,h,s,segment.KL
1720755183136,h,s,segment.KL
1720755195041,h,s,segment.KL
1720755195069,h,s,segment.KL
1720755195070,h,t,triangle.KLM
1720755195570,h,t,triangle.KLM
1720755195572,h,s,segment.LM
1720755196710,h,s,segment.LM
1720755200020,p,l,MNK
1720755200743,c,pr,given
1720755200903,p,l,MNK
1720755201339,c,pr,s1
1720755202732,p,l,MNK
1720755202985,c,pr,s4
1720755224598,c,pr,s1
1720755225191,c,pr,s3
1720755225777,p,l,MNK
1720755226170,c,pr,s4
1720755226909,c,pr,s3
1720755227430,c,pr,s4
1720755243440,h,s,segment.KL
1720755243510,h,s,segment.KL
1720755243511,h,t,triangle.KLM
1720755243767,h,t,triangle.KLM
1720755243774,h,s,segment.KL
1720755243781,h,s,segment.KL
1720755243782,h,s,segment.LM
1720755243789,h,s,segment.LM
1720755243791,h,po,L
1720755243797,h,po,L
1720755244397,c,pr,s3
1720755244769,h,s,segment.LM
1720755244776,h,s,segment.LM
1720755244777,h,t,triangle.KLM
1720755244956,h,t,triangle.KLM
1720755244957,h,s,segment.LM
1720755244970,h,s,segment.LM
1720755245241,h,s,segment.LM
1720755245450,h,s,segment.LM
1720755245451,h,t,triangle.KLM
1720755245499,h,t,triangle.KLM
1720755245500,h,s,segment.KL
1720755245652,h,s,segment.KL
1720755245680,h,s,segment.KL
1720755245715,h,s,segment.KL
1720755247808,h,s,segment.LM
1720755247828,h,s,segment.LM
1720755249629,h,s,segment.LM
1720755249637,h,s,segment.LM
1720755249637,h,t,triangle.KLM
1720755249671,h,t,triangle.KLM
1720755249672,h,s,segment.KM
1720755249769,h,s,segment.KM
1720755249770,h,t,triangle.KLM
1720755249838,h,t,triangle.KLM
1720755249840,h,s,segment.LM
1720755249859,h,s,segment.LM
1720755250151,h,s,segment.LM
1720755250304,h,s,segment.LM
1720755250305,h,t,triangle.KLM
1720755250353,h,t,triangle.KLM
1720755250354,h,s,segment.KM
1720755250361,h,s,segment.KM
1720755250362,h,t,triangle.KMN
1720755250415,h,t,triangle.KMN
1720755250416,h,s,segment.KN
1720755250429,h,s,segment.KN
1720755250694,h,s,segment.KN
1720755250707,h,s,segment.KN
1720755250708,h,t,triangle.KMN
1720755250735,h,t,triangle.KMN
1720755250736,h,s,segment.MN
1720755250770,h,s,segment.MN
1720755250825,h,s,segment.MN
1720755250860,h,s,segment.MN
1720755250861,h,s,segment.KM
1720755250868,h,s,segment.KM
1720755250869,h,s,segment.LM
1720755250895,h,s,segment.LM
1720755251069,h,s,segment.LM
1720755251110,h,s,segment.LM
1720755251111,h,t,triangle.KLM
1720755251119,h,t,triangle.KLM
1720755251120,h,s,segment.KM
1720755251126,h,s,segment.KM
1720755251127,h,s,segment.MN
1720755251145,h,s,segment.MN
1720755251215,h,po,N
1720755251222,h,po,N
1720755251452,h,s,segment.KN
1720755252001,h,s,segment.KN
1720755252112,h,s,segment.KN
1720755252543,h,s,segment.KN
1720755252545,h,t,triangle.KMN
1720755252634,h,t,triangle.KMN
1720755252635,h,s,segment.KM
1720755252647,h,s,segment.KM
1720755252649,h,t,triangle.KLM
1720755252675,h,t,triangle.KLM
1720755252676,h,s,segment.LM
1720755252684,h,s,segment.LM
1720755252912,h,s,segment.LM
1720755252919,h,s,segment.LM
1720755252920,h,t,triangle.KLM
1720755252939,h,t,triangle.KLM
1720755252940,h,s,segment.KM
1720755252953,h,s,segment.KM
1720755252955,h,t,triangle.KMN
1720755253009,h,t,triangle.KMN
1720755253010,h,s,segment.KN
1720755253030,h,s,segment.KN
1720755253148,h,s,segment.KN
1720755253211,h,s,segment.KN
1720755253212,h,t,triangle.KMN
1720755253280,h,t,triangle.KMN
1720755253282,h,s,segment.KM
1720755253288,h,s,segment.KM
1720755253290,h,t,triangle.KLM
1720755253308,h,t,triangle.KLM
1720755253309,h,s,segment.LM
1720755253316,h,s,segment.LM
1720755253412,h,s,segment.LM
1720755253426,h,s,segment.LM
1720755253428,h,t,triangle.KLM
1720755253461,h,t,triangle.KLM
1720755253462,h,s,segment.KM
1720755253469,h,s,segment.KM
1720755253470,h,t,triangle.KMN
1720755253523,h,t,triangle.KMN
1720755253524,h,s,segment.KN
1720755253544,h,s,segment.KN
1720755253586,h,s,segment.KN
1720755253614,h,s,segment.KN
1720755253615,h,t,triangle.KMN
1720755253711,h,t,triangle.KMN
1720755253713,h,s,segment.KM
1720755253725,h,s,segment.KM
1720755253726,h,t,triangle.KLM
1720755253746,h,t,triangle.KLM
1720755253747,h,s,segment.LM
1720755253754,h,s,segment.LM
1720755253913,h,s,segment.LM
1720755253927,h,s,segment.LM
1720755253929,h,t,triangle.KLM
1720755253934,h,t,triangle.KLM
1720755253935,h,s,segment.KM
1720755253941,h,s,segment.KM
1720755253942,h,t,triangle.KMN
1720755253948,h,t,triangle.KMN
1720755253949,h,s,segment.MN
1720755253962,h,s,segment.MN
1720755255568,h,s,segment.KL
1720755256006,h,s,segment.KL
1720755256008,h,t,triangle.KLM
1720755256062,h,t,triangle.KLM
1720755256063,h,s,segment.KM
1720755256076,h,s,segment.KM
1720755256077,h,t,triangle.KMN
1720755256347,h,t,triangle.KMN
1720755256348,h,s,segment.MN
1720755256875,h,s,segment.MN
1720755256889,h,t,triangle.KMN
1720755256924,h,t,triangle.KMN
1720755256926,h,s,segment.KM
1720755256931,h,s,segment.KM
1720755256932,h,t,triangle.KLM
1720755256959,h,t,triangle.KLM
1720755256960,h,s,segment.KL
1720755256967,h,s,segment.KL
1720755257077,h,s,segment.KL
1720755257126,h,s,segment.KL
1720755257128,h,t,triangle.KLM
1720755257174,h,t,triangle.KLM
1720755257175,h,s,segment.KM
1720755257188,h,s,segment.KM
1720755257189,h,t,triangle.KMN
1720755257230,h,t,triangle.KMN
1720755257238,h,s,segment.MN
1720755257265,h,s,segment.MN
1720755257404,h,s,segment.MN
1720755257425,h,s,segment.MN
1720755257439,h,t,triangle.KMN
1720755257466,h,t,triangle.KMN
1720755257467,h,s,segment.KM
1720755257474,h,s,segment.KM
1720755257475,h,t,triangle.KLM
1720755257508,h,t,triangle.KLM
1720755257509,h,s,segment.KL
1720755257654,h,s,segment.KL
1720755257655,h,t,triangle.KLM
1720755257689,h,t,triangle.KLM
1720755257690,h,s,segment.KM
1720755257697,h,s,segment.KM
1720755257698,h,t,triangle.KMN
1720755257731,h,t,triangle.KMN
1720755257738,h,s,segment.MN
1720755257772,h,s,segment.MN
1720755258106,h,s,segment.MN
1720755258134,h,s,segment.MN
1720755258135,h,t,triangle.KMN
1720755258155,h,t,triangle.KMN
1720755258157,h,s,segment.KM
1720755258169,h,s,segment.KM
1720755258170,h,t,triangle.KLM
1720755258287,h,t,triangle.KLM
1720755258288,h,s,segment.KM
1720755258301,h,s,segment.KM
1720755258302,h,t,triangle.KMN
1720755258461,h,t,triangle.KMN
1720755258463,h,s,segment.MN
1720755259337,h,s,segment.MN
1720755259338,h,t,triangle.KMN
1720755259518,h,t,triangle.KMN
1720755259519,h,s,segment.KN
1720755259552,h,s,segment.KN
1720755259789,h,s,segment.KN
1720755259915,h,s,segment.KN
1720755259917,h,s,segment.MN
1720755260171,h,s,segment.MN
1720755260172,h,t,triangle.KMN
1720755260582,h,t,triangle.KMN
1720755260583,h,s,segment.KN
1720755260623,h,s,segment.KN
1720755261848,h,po,N
1720755261993,h,po,N
1720755262091,h,s,segment.KN
1720755263876,h,s,segment.KN
1720755263878,h,s,segment.MN
1720755264017,h,s,segment.MN
1720755264019,h,s,segment.KN
1720755265088,h,s,segment.KN
1720755265089,h,t,triangle.KMN
1720755265484,h,t,triangle.KMN
1720755265486,h,s,segment.KN
1720755265512,h,s,segment.KN
1720755265700,h,s,segment.KN
1720755265742,h,s,segment.KN
1720755265743,h,t,triangle.KMN
1720755266270,h,t,triangle.KMN
1720755266271,h,s,segment.MN
1720755266319,h,s,segment.MN
1720755266339,h,s,segment.MN
1720755266882,h,s,segment.MN
1720755266883,h,t,triangle.KMN
1720755266979,h,t,triangle.KMN
1720755266980,h,s,segment.KN
1720755267035,h,s,segment.KN
1720755267036,h,t,triangle.KMN
1720755267146,h,t,triangle.KMN
1720755267147,h,s,segment.KM
1720755267160,h,s,segment.KM
1720755267162,h,t,triangle.KLM
1720755267250,h,t,triangle.KLM
1720755267252,h,s,segment.KL
1720755267271,h,s,segment.KL
1720755267382,h,s,segment.KL
1720755267404,h,s,segment.KL
1720755267406,h,s,segment.LM
1720755267417,h,s,segment.LM
1720755267710,h,s,segment.KL
1720755267717,h,s,segment.KL
1720755267719,h,t,triangle.KLM
1720755267737,h,t,triangle.KLM
1720755267739,h,s,segment.LM
1720755267745,h,s,segment.LM
1720755267960,h,s,segment.LM
1720755267967,h,s,segment.LM
1720755267969,h,t,triangle.KLM
1720755268036,h,t,triangle.KLM
1720755268037,h,s,segment.KL
1720755268050,h,s,segment.KL
1720755268926,p,l,MNK
1720755269119,c,pr,s4
1720755275568,h,s,segment.KL
1720755276006,h,s,segment.KL
1720755276007,h,t,triangle.KLM
1720755276103,h,t,triangle.KLM
1720755276105,h,s,segment.LM
1720755276367,h,s,segment.LM
1720755276368,h,t,triangle.KLM
1720755278314,h,t,triangle.KLM
1720755278316,h,s,segment.KL
1720755278446,h,s,segment.KL
1720755278974,h,s,segment.KL
1720755279003,h,s,segment.KL
1720755279005,h,t,triangle.KLM
1720755279016,h,t,triangle.KLM
1720755279018,h,s,segment.KM
1720755279121,h,s,segment.KM
1720755279128,h,t,triangle.KLM
1720755279568,h,t,triangle.KLM
1720755279569,h,s,segment.LM
1720755279920,h,s,segment.LM
1720755279923,h,t,triangle.KLM
1720755279934,h,t,triangle.KLM
1720755279935,h,s,segment.KM
1720755279941,h,s,segment.KM
1720755279943,h,s,segment.MN
1720755279956,h,s,segment.MN
1720755280414,h,s,segment.KN
1720755280422,h,s,segment.KN
1720755280423,h,s,segment.MN
1720755280435,h,s,segment.MN
1720755280789,h,s,segment.LM
1720755280797,h,s,segment.LM
1720755280799,h,t,triangle.KLM
1720755280817,h,t,triangle.KLM
1720755280819,h,s,segment.KM
1720755280825,h,s,segment.KM
1720755280826,h,t,triangle.KMN
1720755280880,h,t,triangle.KMN
1720755280882,h,s,segment.KN
1720755280894,h,s,segment.KN
1720755281812,h,s,segment.KN
1720755281826,h,s,segment.KN
1720755281827,h,t,triangle.KMN
1720755281874,h,t,triangle.KMN
1720755281882,h,t,triangle.KMN
1720755281909,h,t,triangle.KMN
1720755281911,h,s,segment.MN
1720755281930,h,s,segment.MN
1720755281932,h,po,M
1720755281938,h,po,M
1720755288640,h,s,segment.MN
1720755288661,h,s,segment.MN
1720755288663,h,t,triangle.KMN
1720755288696,h,t,triangle.KMN
1720755288698,h,s,segment.KM
1720755288731,h,s,segment.KM
1720755288732,h,t,triangle.KLM
1720755288800,h,t,triangle.KLM
1720755288802,h,s,segment.KL
1720755288828,h,s,segment.KL
1720755288960,h,s,segment.KL
1720755289009,h,s,segment.KL
1720755289010,h,po,K
1720755289023,h,po,K
1720755289357,h,po,N
1720755290073,h,po,N
1720755292701,h,s,segment.MN
1720755292709,h,s,segment.MN
1720755292710,h,s,segment.KM
1720755292716,h,s,segment.KM
1720755292719,h,s,segment.LM
1720755292778,h,s,segment.LM
1720755296685,c,pr,s2
1720755299120,h,s,segment.MN
1720755299141,h,s,segment.MN
1720756106502,h,s,segment.WX
1720756106510,h,s,segment.WX
1720756106517,h,t,triangle.MWX
1720756106543,h,t,triangle.MWX
1720756106545,h,s,segment.MX
1720756106558,h,s,segment.MX
1720756106560,h,s,segment.MZ
1720756106565,h,s,segment.MZ
1720756106567,h,t,triangle.MYZ
1720756106675,h,t,triangle.MYZ
1720756106677,h,s,segment.YZ
1720756106703,h,s,segment.YZ
1720756106705,h,s,segment.MY
1720756106711,h,s,segment.MY
1720756106712,h,po,Y
1720756106719,h,po,Y
1720756113497,a,pr,prove
1720756113653,a,pr,s1
1720756113818,a,pr,s2
1720756114263,a,pr,s3
1720756114416,a,pr,s4
1720756114550,a,pr,s5
1720756114692,a,pr,s6
1720756114822,a,pr,s7
1720756115743,p,l,WMX
1720756115910,p,l,MYZ
1720756115932,m,d,Congruent angles
1720756117214,a,pr,s8
1720756117468,p,l,WX
1720756117711,p,l,MYZ
1720756117725,p,l,MYZ
1720756117739,p,l,YMZ
1720756117760,p,l,YM
1720756117775,p,l,MZ
1720756118172,c,pr,s1
1720756118556,c,pr,s2
1720756118950,c,pr,s3
1720756119235,c,pr,s2
1720756119366,p,l,XY
1720756119756,c,pr,s1
1720756123451,c,pr,s2
1720756124415,p,l,XY
1720756125303,c,pr,s3
1720756132405,h,s,segment.MW
1720756132425,h,s,segment.MW
1720756132427,h,s,segment.WX
1720756132440,h,s,segment.WX
1720756132600,h,s,segment.WX
1720756132607,h,s,segment.WX
1720756132610,h,s,segment.MW
1720756132620,h,s,segment.MW
1720756132808,h,s,segment.MW
1720756132836,h,s,segment.MW
1720756132839,h,t,triangle.MWX
1720756132857,h,t,triangle.MWX
1720756132858,h,s,segment.MX
1720756132864,h,s,segment.MX
1720756133545,h,po,M
1720756133552,h,po,M
1720756133554,h,s,segment.MZ
1720756133670,h,s,segment.MZ
1720756133969,h,s,segment.MZ
1720756133990,h,s,segment.MZ
1720756133992,h,s,segment.MW
1720756133998,h,s,segment.MW
1720756136297,c,pr,s4
1720756137853,c,pr,s3
1720756138182,c,pr,s4
1720756154090,c,pr,s3
1720756154980,c,pr,s4
1720756161305,p,l,YM
1720756161777,p,l,MZ
1720756161861,m,d,Congruent lines
1720756162091,p,l,YM
1720756162452,p,l,M
1720756166986,p,l,YM
1720756169899,p,l,YM
1720756170338,p,l,XY
1720756170644,p,l,XY
1720756170720,p,l,XY
1720756170817,p,l,M
1720756171130,p,l,M
1720756171186,p,l,XY
1720756191408,h,s,segment.MW
1720756191582,h,s,segment.MW
1720756191583,h,s,segment.MX
1720756191616,h,s,segment.MX
1720756191618,h,s,segment.MZ
1720756191644,h,s,segment.MZ
1720756191646,h,t,triangle.MYZ
1720756191679,h,t,triangle.MYZ
1720756191681,h,s,segment.YZ
1720756191686,h,s,segment.YZ
1720756194488,c,pr,s5
1720756205941,h,s,segment.MW
1720756205969,h,s,segment.MW
1720756205972,h,t,triangle.MWX
1720756206254,h,t,triangle.MWX
1720756206262,h,s,segment.MX
1720756206289,h,s,segment.MX
1720756206290,h,s,segment.MW
1720756206303,h,s,segment.MW
1720756206304,h,s,segment.MZ
1720756206442,h,s,segment.MZ
1720756206445,h,s,segment.MY
1720756206449,h,s,segment.MY
1720756206451,h,t,triangle.MYZ
1720756206595,h,t,triangle.MYZ
1720756206602,h,t,triangle.MYZ
1720756206609,h,t,triangle.MYZ
1720756206611,h,s,segment.MY
1720756206623,h,s,segment.MY
1720756206880,h,s,segment.YZ
1720756206991,h,s,segment.YZ
1720756207000,h,po,Y
1720756207006,h,po,Y
1720756207562,p,l,YM
1720756207673,p,l,YM
1720756208167,h,s,segment.MY
1720756208174,h,s,segment.MY
1720756208175,h,t,triangle.MYZ
1720756208264,h,t,triangle.MYZ
1720756208265,h,s,segment.YZ
1720756208396,h,s,segment.YZ
1720756209349,h,s,segment.MW
1720756209467,h,s,segment.MW
1720756209474,h,s,segment.MY
1720756209529,h,s,segment.MY
1720756209531,h,t,triangle.MYZ
1720756209550,h,t,triangle.MYZ
1720756209552,h,s,segment.YZ
1720756209571,h,s,segment.YZ
1720756209592,h,po,Y
1720756209662,h,po,Y
1720756209675,h,s,segment.YZ
1720756209683,h,s,segment.YZ
1720756209684,h,s,segment.MY
1720756209696,h,s,segment.MY
1720756209794,h,s,segment.MW
1720756209829,h,s,segment.MW
1720756209830,h,t,triangle.MWX
1720756210072,h,t,triangle.MWX
1720756210073,h,s,segment.MW
1720756210100,h,s,segment.MW
1720756210127,h,s,segment.MY
1720756210183,h,s,segment.MY
1720756210184,h,s,segment.YZ
1720756210204,h,s,segment.YZ
1720756210211,h,po,Y
1720756210225,h,po,Y
1720756211128,c,pr,s6
1720756212096,h,s,segment.MY
1720756212394,h,s,segment.MY
1720756212408,h,t,triangle.MYZ
1720756212437,h,t,triangle.MYZ
1720756212443,h,s,segment.MZ
1720756212450,h,s,segment.MZ
1720756212645,h,s,segment.MZ
1720756212673,h,s,segment.MZ
1720756212675,h,t,triangle.MYZ
1720756212695,h,t,triangle.MYZ
1720756212707,h,t,triangle.MYZ
1720756212715,h,t,triangle.MYZ
1720756212716,h,s,segment.MZ
1720756212812,h,s,segment.MZ
1720756212813,h,t,triangle.MYZ
1720756212867,h,t,triangle.MYZ
1720756212869,h,s,segment.MY
1720756212902,h,s,segment.MY
1720756213104,h,s,segment.MY
1720756213201,h,s,segment.MY
1720756213203,h,t,triangle.MYZ
1720756213326,h,t,triangle.MYZ
1720756213451,h,s,segment.MZ
1720756213507,h,s,segment.MZ
1720756213509,h,t,triangle.MYZ
1720756213521,h,t,triangle.MYZ
1720756213523,h,s,segment.MY
1720756213542,h,s,segment.MY
1720756215405,p,l,WMX
1720756217407,c,pr,s5
1720756223734,c,pr,s6
1720756224807,p,l,YM
1720756224862,m,d,Congruent lines
1720756224870,p,l,MZ
1720756224925,p,l,WZ
1720756227142,c,pr,s5
1720756229034,p,l,WMX
1720756229043,m,d,Congruent angles
1720756229051,p,l,YMZ
1720756229264,p,l,XM
1720756229272,m,d,Congruent lines
1720756229280,p,l,YM
1720756231593,h,s,segment.MY
1720756231608,h,s,segment.MY
1720756231615,h,t,triangle.MYZ
1720756231698,h,t,triangle.MYZ
1720756231699,h,s,segment.MY
1720756231719,h,s,segment.MY
1720756231879,h,s,segment.MW
1720756231892,h,s,segment.MW
1720756231894,h,s,segment.MX
1720756231900,h,s,segment.MX
1720756231901,h,po,M
1720756231914,h,po,M
1720756232108,h,po,M
1720756232122,h,po,M
1720756232123,h,s,segment.MX
1720756232130,h,s,segment.MX
1720756232136,h,t,triangle.MWX
1720756232164,h,t,triangle.MWX
1720756232166,h,s,segment.MW
1720756232206,h,s,segment.MW
1720756232344,h,po,W
1720756232359,h,po,W
1720756232361,h,s,segment.WX
1720756232372,h,s,segment.WX
1720756232374,h,s,segment.MW
1720756232386,h,s,segment.MW
1720756232388,h,t,triangle.MWX
1720756232442,h,t,triangle.MWX
1720756232443,h,s,segment.MX
1720756232449,h,s,segment.MX
1720756232451,h,s,segment.MZ
1720756232497,h,s,segment.MZ
1720756232499,h,t,triangle.MYZ
1720756232505,h,t,triangle.MYZ
1720756232506,h,s,segment.YZ
1720756232519,h,s,segment.YZ
1720756232679,h,s,segment.YZ
1720756232686,h,s,segment.YZ
1720756232688,h,s,segment.MZ
1720756232699,h,s,segment.MZ
1720756232706,h,t,triangle.MYZ
1720756232720,h,t,triangle.MYZ
1720756232723,h,s,segment.MY
1720756232728,h,s,segment.MY
1720756232859,h,s,segment.MW
1720756232873,h,s,segment.MW
1720756232875,h,t,triangle.MWX
1720756232908,h,t,triangle.MWX
1720756232909,h,s,segment.MX
1720756232922,h,s,segment.MX
1720756233123,h,s,segment.MZ
1720756233131,h,s,segment.MZ
1720756233132,h,t,triangle.MYZ
1720756233138,h,t,triangle.MYZ
1720756233139,h,s,segment.YZ
1720756233145,h,s,segment.YZ
1720756234013,p,l,M
1720756235564,p,l,M
1720756236356,c,pr,s6
1720756240536,p,l,MYZ
1720756240558,m,d,Congruent triangles
1720756240566,p,l,MWX
1720756245919,c,pr,s7
1720756251196,h,s,segment.YZ
1720756251210,h,s,segment.YZ
1720756251212,h,t,triangle.MYZ
1720756251440,h,t,triangle.MYZ
1720756251442,h,s,segment.MZ
1720756251467,h,s,segment.MZ
1720756251469,h,s,segment.MX
1720756252267,h,s,segment.MX
1720756252269,h,s,segment.MW
1720756252281,h,s,segment.MW
1720756252283,h,s,segment.MY
1720756252358,h,s,segment.MY
1720756252594,h,s,segment.MY
1720756252608,h,s,segment.MY
1720756252610,h,t,triangle.MYZ
1720756252629,h,t,triangle.MYZ
1720756252631,h,s,segment.YZ
1720756252685,h,s,segment.YZ
1720756252687,h,po,Z
1720756252692,h,po,Z
1720756253908,h,s,segment.MZ
1720756253936,h,s,segment.MZ
1720756253938,h,t,triangle.MYZ
1720756253971,h,t,triangle.MYZ
1720756253973,h,s,segment.MY
1720756254110,h,s,segment.MY
1720756254111,h,s,segment.MZ
1720756254152,h,s,segment.MZ
1720756254154,h,po,M
1720756254166,h,po,M
1720756254715,h,po,M
1720756254723,h,po,M
1720756254725,h,s,segment.MX
1720756254736,h,s,segment.MX
1720756254738,h,t,triangle.MWX
1720756254792,h,t,triangle.MWX
1720756254794,h,s,segment.MW
1720756254806,h,s,segment.MW
1720756254808,h,s,segment.WX
1720756254813,h,s,segment.WX
1720756254814,h,po,W
1720756254826,h,po,W
1720756255167,h,s,segment.MX
1720756255181,h,s,segment.MX
1720756255182,h,s,segment.MW
1720756255188,h,s,segment.MW
1720756261397,h,s,segment.YZ
1720756261412,h,s,segment.YZ
1720756261414,h,s,segment.MY
1720756261419,h,s,segment.MY
1720756261620,h,s,segment.MW
1720756261627,h,s,segment.MW
1720756261629,h,s,segment.WX
1720756261635,h,s,segment.WX
1720756261637,h,po,W
1720756261648,h,po,W
1720756261773,h,po,W
1720756261780,h,po,W
1720756284992,h,s,segment.AF
1720756285000,h,s,segment.AF
1720756285002,h,t,triangle.ABF
1720756285208,h,t,triangle.ABF
1720756285210,h,s,segment.AB
1720756285215,h,s,segment.AB
1720756285216,h,t,triangle.ABD
1720756285222,h,t,triangle.ABD
1720756285224,h,s,segment.BD
1720756285230,h,s,segment.BD
1720756285232,h,s,segment.BC
1720756285237,h,s,segment.BC
1720756285240,h,t,triangle.BCG
1720756285256,h,t,triangle.BCG
1720756285430,h,s,segment.BC
1720756285438,h,s,segment.BC
1720756285439,h,t,triangle.BCD
1720756285445,h,t,triangle.BCD
1720756285446,h,t,triangle.ABD
1720756285451,h,t,triangle.ABD
1720756285453,h,s,segment.AF
1720756285459,h,s,segment.AF
1720756285764,h,s,segment.AF
1720756285778,h,s,segment.AF
1720756285779,h,s,segment.AB
1720756285792,h,s,segment.AB
1720756285793,h,t,triangle.ABD
1720756285896,h,t,triangle.ABD
1720756285899,h,s,segment.AB
1720756285910,h,s,segment.AB
1720756285912,h,s,segment.AF
1720756285924,h,s,segment.AF
1720756286396,p,l,GCB
