t,e,c,v
1721853635487,h,s,segment.BD
1721853637018,h,s,segment.BD
1721853637023,h,s,segment.AD
1721853637048,h,s,segment.AD
1721853637333,h,s,segment.CD
1721853637984,h,s,segment.CD
1721853637986,h,t,triangle.BCD
1721853638019,h,t,triangle.BCD
1721853638022,h,s,segment.BD
1721853638263,h,s,segment.BD
1721853638333,h,t,triangle.ABD
1721853638365,h,t,triangle.ABD
1721853638368,h,s,segment.AB
1721853638482,h,s,segment.AB
1721853638487,h,s,segment.BD
1721853638531,h,s,segment.BD
1721853638533,h,s,segment.BF
1721853638595,h,s,segment.BF
1721853638597,h,s,segment.BG
1721853638950,h,s,segment.BG
1721853638953,h,s,segment.BC
1721853638998,h,s,segment.BC
1721853638999,h,s,segment.BD
1721853639131,h,s,segment.BD
1721853639133,h,t,triangle.BCD
1721853639366,h,t,triangle.BCD
1721853639370,h,po,D
1721853639467,h,po,D
1721853639470,h,s,segment.CD
1721853639567,h,s,segment.CD
1721853639681,m,mi,
1721853639899,ml,mi,
1721853639948,m,re,
1721853641317,ml,re,
1721853641600,h,s,segment.CD
1721853641733,h,s,segment.CD
1721853641736,h,s,segment.BD
1721853641785,h,s,segment.BD
1721853641800,h,s,segment.BD
1721853641849,h,s,segment.BD
1721853641850,h,t,triangle.ABD
1721853641985,h,t,triangle.ABD
1721853641989,h,s,segment.BD
1721853642018,h,s,segment.BD
1721853642022,h,po,D
1721853642037,h,po,D
1721853642040,h,t,triangle.BCD
1721853642248,h,t,triangle.BCD
1721853642251,h,po,D
1721853642268,h,po,D
1721853642272,h,s,segment.BD
1721853642349,h,s,segment.BD
1721853642368,h,s,segment.CD
1721853642666,h,s,segment.CD
1721853642670,h,s,segment.AD
1721853642783,h,s,segment.AD
1721853642789,h,s,segment.BD
1721853642835,h,s,segment.BD
1721853642839,h,s,segment.CD
1721853642985,h,s,segment.CD
1721853643000,h,s,segment.BD
1721853643166,h,s,segment.BD
1721853643170,h,t,triangle.ABD
1721853643218,h,t,triangle.ABD
1721853643222,h,s,segment.AD
1721853643699,h,s,segment.AD
1721853643748,m,mi,
1721853644168,ml,mi,
1721853646867,c,pr-r,s7
1721853649060,m,mi,
1721853650365,ml,mi,
1721853650416,h,s,segment.AD
1721853650433,h,s,segment.AD
1721853650451,h,s,segment.BD
1721853650498,h,s,segment.BD
1721853650500,h,t,triangle.BCD
1721853650582,h,t,triangle.BCD
1721853650586,h,s,segment.BD
1721853650899,h,s,segment.BD
1721853650902,h,t,triangle.ABD
1721853650983,h,t,triangle.ABD
1721853650987,h,s,segment.AD
1721853651750,h,s,segment.AD
1721853651755,h,s,segment.BD
1721853652267,h,s,segment.BD
1721853652272,h,t,triangle.BCD
1721853652283,h,t,triangle.BCD
1721853652286,h,po,D
1721853652314,h,po,D
1721853652316,h,s,segment.CD
1721853652399,h,s,segment.CD
1721853652601,h,s,segment.AD
1721853653018,h,s,segment.AD
1721853655218,m,re,
1721853655335,ml,re,
1721853655351,m,mi,
1721853655468,ml,mi,
1721853656831,p,l,BCD
1721853657783,m,mi,
1721853657834,ml,mi,
1721853658767,m,mi,
1721853658782,ml,mi,
1721853659934,c,pr-r,s8
1721853662633,m,mi,
1721853663868,ml,mi,
1721853663934,h,s,segment.AD
1721853663949,h,s,segment.AD
1721853663951,h,s,segment.BD
1721853664000,h,s,segment.BD
1721853664003,h,po,D
1721853664015,h,po,D
1721853664017,h,t,triangle.BCD
1721853664049,h,t,triangle.BCD
1721853664050,h,s,segment.BC
1721853664065,h,s,segment.BC
1721853664067,h,t,triangle.BCG
1721853664234,h,t,triangle.BCG
1721853664239,h,s,segment.BC
1721853664631,h,s,segment.BC
1721853664668,h,t,triangle.BCD
1721853664682,h,t,triangle.BCD
1721853664686,h,s,segment.BD
1721853664715,h,s,segment.BD
1721853664717,h,t,triangle.ABD
1721853664749,h,t,triangle.ABD
1721853664750,h,s,segment.AB
1721853664766,h,s,segment.AB
1721853664767,h,t,triangle.ABF
1721853664951,h,t,triangle.ABF
1721853664956,h,s,segment.AB
1721853665184,h,s,segment.AB
1721853665535,h,s,segment.AB
1721853665985,h,s,segment.AB
1721853665990,h,t,triangle.ABF
1721853666051,h,t,triangle.ABF
1721853666054,h,s,segment.AF
1721853666184,h,s,segment.AF
1721853666351,h,s,segment.AF
1721853666500,h,s,segment.AF
1721853666505,h,t,triangle.ABF
1721853666600,h,t,triangle.ABF
1721853666605,h,s,segment.AB
1721853666617,h,s,segment.AB
1721853666650,h,s,segment.BD
1721853666766,h,s,segment.BD
1721853666833,h,s,segment.AB
1721853666865,h,s,segment.AB
1721853666866,h,t,triangle.ABF
1721853667099,h,t,triangle.ABF
1721853667102,h,s,segment.AB
1721853667499,h,s,segment.AB
1721853667514,h,s,segment.BD
1721853667533,h,s,segment.BD
1721853667537,h,t,triangle.BCD
1721853667548,h,t,triangle.BCD
1721853667549,h,s,segment.BC
1721853667565,h,s,segment.BC
1721853667567,h,t,triangle.BCG
1721853667884,h,t,triangle.BCG
1721853667889,h,s,segment.BC
1721853667984,h,s,segment.BC
1721853668450,h,t,triangle.BCD
1721853668517,h,t,triangle.BCD
1721853668520,h,po,D
1721853668535,h,po,D
1721853668539,h,s,segment.CD
1721853668565,h,s,segment.CD
1721853668615,m,mi,
1721853669599,ml,mi,
1721853671536,c,pr-r,s9
1721853673383,h,s,segment.AF
1721853673534,h,s,segment.AF
1721853673817,h,s,segment.AF
1721853674015,h,s,segment.AF
1721853674034,h,s,segment.AF
1721853674047,h,s,segment.AF
1721853674049,h,s,segment.AB
1721853674551,h,s,segment.AB
1721853674556,h,t,triangle.ABF
1721853674913,h,t,triangle.ABF
1721853674916,h,s,segment.AB
1721853674932,h,s,segment.AB
1721853674935,h,s,segment.BC
1721853674948,h,s,segment.BC
1721853674952,h,t,triangle.BCG
1721853675596,h,t,triangle.BCG
1721853675598,h,s,segment.BC
1721853675615,h,s,segment.BC
1721853675619,h,s,segment.BD
1721853675635,h,s,segment.BD
1721853675649,h,s,segment.AB
1721853675679,h,s,segment.AB
1721853675681,h,s,segment.AF
1721853675714,h,s,segment.AF
1721853675833,m,mi,
1721853677082,ml,mi,
1721853678983,c,pr-r,s10
1721853683433,m,mi,
1721853684651,ml,mi,
1721853688798,m,d,Parallel
1721853689131,p,l,YZ
1721853689200,m,d,Parallel
1721853689231,p,l,WX
1721853689649,p,l,M
1721853691501,p,l,WZ
1721853691768,p,l,WZ
1721853692314,p,l,XY
1721853692767,p,l,XY
1721853694450,p,l,YZ
1721853694516,m,d,Parallel
1721853694553,p,l,WX
1721853695017,m,d,Parallel
1721853695034,p,l,YZ
1721853695483,p,l,YZ
1721853696691,c,pr-r,s1
1721853703275,c,pr-r,s2
1721853707019,c,pr-r,s3
1721853708745,p,l,MZ
1721853708862,p,l,MZ
1721853708896,m,d,Congruent lines
1721853708919,p,l,WM
1721853710334,m,d,Congruent lines
1721853710353,p,l,MZ
1721853714214,c,pr-r,s4
1721853719335,c,pr-r,s5
1721853720066,m,mi,
1721853720516,ml,mi,
1721853720548,h,s,segment.YZ
1721853720565,h,s,segment.YZ
1721853720569,h,t,triangle.MYZ
1721853720583,h,t,triangle.MYZ
1721853720585,h,s,segment.MY
1721853720613,h,s,segment.MY
1721853720679,h,s,segment.MW
1721853720696,h,s,segment.MW
1721853720699,h,t,triangle.MWX
1721853720966,h,t,triangle.MWX
1721853720972,h,po,M
1721853720982,h,po,M
1721853720996,h,s,segment.MX
1721853721030,h,s,segment.MX
1721853721032,h,s,segment.MZ
1721853721096,h,s,segment.MZ
1721853721114,h,s,segment.MZ
1721853721149,h,s,segment.MZ
1721853721150,h,t,triangle.MYZ
1721853721484,h,t,triangle.MYZ
1721853721516,h,s,segment.MY
1721853721983,h,s,segment.MY
1721853721989,h,s,segment.MZ
1721853722001,h,s,segment.MZ
1721853722006,h,s,segment.MW
1721853722030,h,s,segment.MW
1721853722034,h,s,segment.MX
1721853722050,h,s,segment.MX
1721853722052,h,s,segment.MW
1721853722081,h,s,segment.MW
1721853722084,h,t,triangle.MWX
1721853722416,h,t,triangle.MWX
1721853722421,h,s,segment.MW
1721853722983,h,s,segment.MW
1721853723000,h,s,segment.MX
1721853723030,h,s,segment.MX
1721853723035,h,s,segment.MZ
1721853723079,h,s,segment.MZ
1721853723097,h,t,triangle.MYZ
1721853724016,h,t,triangle.MYZ
1721853724049,m,mi,
1721853724132,ml,mi,
1721853727264,c,pr-r,s6
1721853733555,c,pr-r,s7
1721853736234,p,l,MWX
1721853736832,m,mi,
1721853737417,ml,mi,
1721853737466,h,s,segment.YZ
1721853737516,h,s,segment.YZ
1721853737523,h,t,triangle.MYZ
1721853737668,h,t,triangle.MYZ
1721853737673,h,s,segment.MY
1721853737733,h,s,segment.MY
1721853737867,h,s,segment.MY
1721853737900,h,s,segment.MY
1721853737984,h,t,triangle.MYZ
1721853738993,h,t,triangle.MYZ
1721853738999,h,s,segment.YZ
1721853739012,h,s,segment.YZ
1721853739611,p,l,MWX
1721853739730,p,l,MWX
1721853740633,m,d,Congruent angles
1721853740651,p,l,MYZ
1721853740997,p,l,MYZ
1721853747491,c,pr-r,s8
1721853750617,m,mi,
1721853750800,ml,mi,
1721853750803,m,re,
1721853750851,ml,re,
1721853751017,m,re,
1721853751284,ml,re,
1721853751784,m,re,
1721853751868,ml,re,
1721853751970,m,re,
1721853755582,ml,re,
1721853755599,m,mi,
1721853758283,ml,mi,
1721853758517,h,s,segment.YZ
1721853758867,h,s,segment.YZ
1721853758873,h,t,triangle.MYZ
1721853758885,h,t,triangle.MYZ
1721853758900,h,t,triangle.MYZ
1721853758917,h,t,triangle.MYZ
1721853758919,h,s,segment.MY
1721853758931,h,s,segment.MY
1721853758933,h,t,triangle.MYZ
1721853758948,h,t,triangle.MYZ
1721853760480,h,t,triangle.MWX
1721853760497,h,t,triangle.MWX
1721853760501,h,s,segment.MW
1721853760516,h,s,segment.MW
1721853778583,h,t,triangle.MWX
1721853779313,h,t,triangle.MWX
1721853779319,h,s,segment.MX
1721853779330,h,s,segment.MX
