t,e,c,v
1720727297863,h,s,segment.AD
1720727297913,h,s,segment.AD
1720727297913,h,po,A
1720727298013,h,po,A
1720727298680,h,po,A
1720727298779,h,po,A
1720727299496,h,s,segment.AD
1720727299929,h,s,segment.AD
1720727299997,h,s,segment.AD
1720727300263,h,s,segment.AD
1720727300363,h,s,segment.AC
1720727300446,h,s,segment.AC
1720727300446,h,s,segment.AD
1720727300596,h,s,segment.AD
1720727300663,h,s,segment.AC
1720727300746,h,s,segment.AC
1720727300746,h,s,segment.AD
1720727300813,h,s,segment.AD
1720727301030,h,s,segment.AD
1720727301096,h,s,segment.AD
1720727301096,h,s,segment.AC
1720727301130,h,s,segment.AC
1720727301247,h,s,segment.AD
1720727301363,h,s,segment.AD
1720727301530,h,s,segment.AD
1720727301597,h,s,segment.AD
1720727301613,h,s,segment.AB
1720727301729,h,s,segment.AB
1720727301748,h,s,segment.AD
1720727301879,h,s,segment.AD
1720727301897,h,s,segment.AC
1720727301996,h,s,segment.AC
1720727301997,h,s,segment.AD
1720727302097,h,s,segment.AD
1720727302097,h,s,segment.AC
1720727302113,h,s,segment.AC
1720727302114,h,s,segment.AB
1720727302213,h,s,segment.AB
1720727302213,h,s,segment.AC
1720727302280,h,s,segment.AC
1720727302280,h,s,segment.AD
1720727302313,h,s,segment.AD
1720727302313,h,s,segment.AC
1720727302413,h,s,segment.AC
1720727302413,h,t,triangle.ACD
1720727303263,h,t,triangle.ACD
1720727303263,h,s,segment.CD
1720727303346,h,s,segment.CD
1720727303546,h,s,segment.CD
1720727303595,h,s,segment.CD
1720727303595,h,t,triangle.ACD
1720727303614,h,t,triangle.ACD
1720727303614,h,s,segment.AC
1720727303629,h,s,segment.AC
1720727303629,h,t,triangle.ABC
1720727303680,h,t,triangle.ABC
1720727303680,h,s,segment.BC
1720727303813,h,s,segment.BC
1720727303813,h,t,triangle.ABC
1720727303830,h,t,triangle.ABC
1720727303830,h,t,triangle.ACD
1720727303846,h,t,triangle.ACD
1720727303846,h,s,segment.CD
1720727303880,h,s,segment.CD
1720727304046,h,s,segment.CD
1720727304063,h,s,segment.CD
1720727304064,h,t,triangle.ACD
1720727304080,h,t,triangle.ACD
1720727304080,h,s,segment.AC
1720727304096,h,s,segment.AC
1720727304096,h,t,triangle.ABC
1720727304146,h,t,triangle.ABC
1720727304146,h,s,segment.BC
1720727304280,h,s,segment.BC
1720727304280,h,t,triangle.ABC
1720727304312,h,t,triangle.ABC
1720727304313,h,s,segment.AC
1720727304330,h,s,segment.AC
1720727304330,h,t,triangle.ACD
1720727304346,h,t,triangle.ACD
1720727304346,h,s,segment.CD
1720727304463,h,s,segment.CD
1720727304463,h,t,triangle.ACD
1720727304512,h,t,triangle.ACD
1720727304512,h,s,segment.AC
1720727304695,h,s,segment.AC
1720727304695,h,t,triangle.ABC
1720727304780,h,t,triangle.ABC
1720727304780,h,s,segment.AB
1720727304813,h,s,segment.AB
1720727304979,h,s,segment.AC
1720727304996,h,s,segment.AC
1720727305013,h,s,segment.AD
1720727305029,h,s,segment.AD
1720727307447,h,s,segment.AD
1720727307464,h,s,segment.AD
1720727307464,h,s,segment.AC
1720727307480,h,s,segment.AC
1720727308446,p,l,ABC
1720727309063,m,d,Congruent lines
1720727309130,p,l,AB
1720727310013,p,l,AB
1720727310047,m,d,Congruent lines
1720727310079,p,l,AD
1720727310229,p,l,AD
1720727310262,m,d,Congruent lines
1720727310296,p,l,AB
1720727312330,m,d,Congruent lines
1720727313363,p,l,AD
1720727314196,p,l,BC
1720727315030,m,d,Congruent lines
1720727315313,p,l,BC
1720727315846,p,l,BC
1720727315930,m,d,Congruent lines
1720727316096,p,l,BC
1720727316930,m,d,Congruent lines
1720727317329,p,l,DC
1720727318863,h,s,segment.BC
1720727318896,h,s,segment.BC
1720727318896,h,t,triangle.ABC
1720727319279,h,t,triangle.ABC
1720727319279,h,s,segment.BC
1720727319562,h,s,segment.BC
1720727319563,h,t,triangle.ABC
1720727319579,h,t,triangle.ABC
1720727319579,h,s,segment.AB
1720727319713,h,s,segment.AB
1720727319713,h,t,triangle.ABC
1720727319730,h,t,triangle.ABC
1720727319730,h,s,segment.BC
1720727320679,h,s,segment.BC
1720727320680,h,t,triangle.ABC
1720727320746,h,t,triangle.ABC
1720727320746,h,s,segment.AB
1720727321212,h,s,segment.AB
1720727321246,h,t,triangle.ABC
1720727321263,h,t,triangle.ABC
1720727321263,h,s,segment.AC
1720727321279,h,s,segment.AC
1720727321279,h,t,triangle.ACD
1720727321330,h,t,triangle.ACD
1720727321346,h,t,triangle.ACD
1720727321430,h,t,triangle.ACD
1720727321430,h,s,segment.AD
1720727321846,h,s,segment.AD
1720727321846,h,t,triangle.ACD
1720727321997,h,t,triangle.ACD
1720727321997,h,s,segment.CD
1720727322030,h,s,segment.CD
1720727322296,h,s,segment.CD
1720727322412,h,s,segment.CD
1720727322413,h,t,triangle.ACD
1720727322463,h,t,triangle.ACD
1720727322463,h,s,segment.AC
1720727322496,h,s,segment.AC
1720727322496,h,t,triangle.ABC
1720727322829,h,t,triangle.ABC
1720727322829,h,s,segment.BC
1720727323329,h,s,segment.BC
1720727323330,h,t,triangle.ABC
1720727323430,h,t,triangle.ABC
1720727323430,h,s,segment.AC
1720727324980,h,s,segment.AC
1720727324980,h,t,triangle.ABC
1720727325012,h,t,triangle.ABC
1720727325046,h,s,segment.AC
1720727325146,h,s,segment.AC
1720727325147,h,t,triangle.ACD
1720727325196,h,t,triangle.ACD
1720727325196,h,s,segment.AC
1720727325280,h,s,segment.AC
1720727325280,h,t,triangle.ABC
1720727325346,h,t,triangle.ABC
1720727325380,h,s,segment.AC
1720727326146,h,s,segment.AC
1720727326146,h,t,triangle.ACD
1720727326246,h,t,triangle.ACD
1720727326246,h,s,segment.AC
1720727326263,h,s,segment.AC
1720727326263,h,t,triangle.ABC
1720727326279,h,t,triangle.ABC
1720727326280,h,s,segment.AB
1720727326346,h,s,segment.AB
1720727326379,h,s,segment.AB
1720727326480,h,s,segment.AB
1720727326480,h,t,triangle.ABC
1720727326562,h,t,triangle.ABC
1720727326562,h,s,segment.AC
1720727326579,h,s,segment.AC
1720727326579,h,t,triangle.ACD
1720727326646,h,t,triangle.ACD
1720727326646,h,s,segment.AD
1720727326912,h,s,segment.AD
1720727326912,h,t,triangle.ACD
1720727327063,h,t,triangle.ACD
1720727327063,h,s,segment.AC
1720727327113,h,s,segment.AC
1720727327113,h,t,triangle.ABC
1720727327646,h,t,triangle.ABC
1720727327646,h,s,segment.AC
1720727327813,h,s,segment.AC
1720727327813,h,t,triangle.ABC
1720727327879,h,t,triangle.ABC
1720727327880,h,s,segment.AC
1720727328062,h,s,segment.AC
1720727328062,h,s,segment.AD
1720727328529,h,s,segment.AD
1720727328530,h,s,segment.AC
1720727328579,h,s,segment.AC
1720727328863,h,s,segment.AD
1720727329146,h,s,segment.AD
1720727329146,h,s,segment.AC
1720727329196,h,s,segment.AC
1720727329262,h,s,segment.AC
1720727329279,h,s,segment.AC
1720727329979,h,s,segment.AC
1720727330046,h,s,segment.AC
1720727330046,h,t,triangle.ABC
1720727330179,h,t,triangle.ABC
1720727330180,h,s,segment.AB
1720727330262,h,s,segment.AB
1720727330446,h,s,segment.AB
1720727330480,h,s,segment.AB
1720727330480,h,s,segment.BC
1720727330696,h,s,segment.BC
1720727330696,h,t,triangle.ABC
1720727330729,h,t,triangle.ABC
1720727330730,h,s,segment.AC
1720727330747,h,s,segment.AC
1720727330747,h,t,triangle.ACD
1720727330780,h,t,triangle.ACD
1720727330780,h,s,segment.CD
1720727330863,h,s,segment.CD
1720727330863,h,po,D
1720727331396,h,po,D
1720727331396,h,s,segment.CD
1720727331729,h,s,segment.CD
1720727331729,h,s,segment.BC
1720727331762,h,s,segment.BC
1720727331762,h,s,segment.CD
1720727331962,h,s,segment.CD
1720727331963,h,s,segment.BC
1720727332045,h,s,segment.BC
1720727332096,h,s,segment.BC
1720727332513,h,s,segment.BC
1720727332513,h,s,segment.CD
1720727332529,h,s,segment.CD
1720727332529,h,t,triangle.ACD
1720727332713,h,t,triangle.ACD
1720727332713,h,s,segment.AD
1720727333930,h,s,segment.AD
1720727333946,h,t,triangle.ACD
1720727333962,h,t,triangle.ACD
1720727333962,h,s,segment.AC
1720727333980,h,s,segment.AC
1720727333980,h,t,triangle.ABC
1720727334013,h,t,triangle.ABC
1720727334030,h,s,segment.AB
1720727334046,h,s,segment.AB
1720727334479,h,s,segment.AB
1720727336513,h,s,segment.AB
1720727336530,h,t,triangle.ABC
1720727336579,h,t,triangle.ABC
1720727336580,h,s,segment.AC
1720727336596,h,s,segment.AC
1720727336596,h,t,triangle.ACD
1720727336663,h,t,triangle.ACD
1720727336663,h,s,segment.AD
1720727336729,h,s,segment.AD
1720727337713,h,s,segment.AD
1720727337730,h,s,segment.AD
1720727337730,h,t,triangle.ACD
1720727337846,h,t,triangle.ACD
1720727337846,h,s,segment.AC
1720727337996,h,s,segment.AC
1720727337996,h,s,segment.BC
1720727338713,h,s,segment.BC
1720727338713,h,s,segment.AC
1720727338746,h,s,segment.AC
1720727338746,h,t,triangle.ACD
1720727338796,h,t,triangle.ACD
1720727338813,h,s,segment.AD
1720727338879,h,s,segment.AD
1720727338996,h,s,segment.AD
1720727339096,h,s,segment.AD
1720727339096,h,t,triangle.ACD
1720727339212,h,t,triangle.ACD
1720727339213,h,s,segment.AC
1720727341862,h,s,segment.AC
1720727341863,h,t,triangle.ABC
1720727342029,h,t,triangle.ABC
1720727342029,h,s,segment.AB
1720727342279,h,s,segment.AB
1720727342279,h,t,triangle.ABC
1720727342495,h,t,triangle.ABC
1720727342496,h,s,segment.AC
1720727343979,h,s,segment.AC
1720727343979,h,t,triangle.ACD
1720727343997,h,t,triangle.ACD
1720727343997,h,s,segment.AD
1720727344012,h,s,segment.AD
1720727345329,p,l,DC
1720727345513,m,d,Congruent lines
1720727347579,p,l,DC
1720727347695,h,t,triangle.ACD
1720727347713,h,t,triangle.ACD
1720727347713,h,s,segment.AD
1720727347729,h,s,segment.AD
1720727347979,h,t,triangle.ACD
1720727347996,h,t,triangle.ACD
1720727347996,h,t,triangle.ABC
1720727348012,h,t,triangle.ABC
1720727348012,h,s,segment.AB
1720727348179,h,s,segment.AB
1720727348180,h,t,triangle.ABC
1720727348529,h,t,triangle.ABC
1720727348529,h,s,segment.AB
1720727348546,h,s,segment.AB
1720727348879,h,s,segment.AB
1720727348929,h,s,segment.AB
1720727348929,h,t,triangle.ABC
1720727349262,h,t,triangle.ABC
1720727349262,h,s,segment.AC
1720727349329,h,s,segment.AC
1720727349330,h,t,triangle.ACD
1720727352212,h,t,triangle.ACD
1720727352212,h,t,triangle.ABC
1720727352246,h,t,triangle.ABC
1720727352896,h,t,triangle.ABC
1720727352913,h,t,triangle.ABC
1720727352913,h,t,triangle.ACD
1720727352929,h,t,triangle.ACD
1720727352946,h,t,triangle.ACD
1720727353079,h,t,triangle.ACD
1720727353080,h,s,segment.AC
1720727353096,h,s,segment.AC
1720727353096,h,t,triangle.ABC
1720727353112,h,t,triangle.ABC
1720727353979,p,l,DAC
1720727355765,c,pr-r,s3
1720727364231,c,pr-r,s4
1720727382729,p,l,ADC
1720727382795,m,d,Congruent triangles
1720727382845,p,l,ADC
1720727386979,h,po,C
1720727386996,h,po,C
1720727387028,h,s,segment.CD
1720727387595,h,s,segment.CD
1720727396229,h,s,segment.AB
1720727396245,h,s,segment.AB
1720727412131,c,qh,hide
1720727414148,c,qh,show
1720727416563,c,qh,hide
1720727417298,c,qh,show
1720727418145,h,s,segment.AB
1720727418162,h,s,segment.AB
1720727427097,c,pr,s3
1720727428080,c,pr,s2
1720727428747,c,pr,s1
1720727429663,c,pr,s2
1720727431514,c,pr,s3
1720727433134,c,pr,s4
1720727435114,c,pr,s3
1720727437345,h,s,segment.CD
1720727437361,h,s,segment.CD
1720727437361,h,t,triangle.ACD
1720727437978,h,t,triangle.ACD
1720727437978,h,s,segment.AD
1720727438111,h,s,segment.AD
1720727438111,h,t,triangle.ACD
1720727438160,h,t,triangle.ACD
1720727438161,h,t,triangle.ABC
1720727438178,h,t,triangle.ABC
1720727438179,h,s,segment.AB
1720727438212,h,s,segment.AB
1720727438345,h,s,segment.AB
1720727438394,h,s,segment.AB
1720727438395,h,t,triangle.ABC
1720727438445,h,t,triangle.ABC
1720727438445,h,s,segment.AB
1720727438478,h,s,segment.AB
1720727444480,c,pr,s4
1720727451845,h,s,segment.CD
1720727451862,h,s,segment.CD
1720727451862,h,t,triangle.ABC
1720727452144,h,t,triangle.ABC
1720727452144,h,s,segment.AB
1720727452161,h,s,segment.AB
1720727476378,h,s,segment.AC
1720727476395,h,s,segment.AC
1720727476395,h,t,triangle.ACM
1720727476494,h,t,triangle.ACM
1720727476627,h,s,segment.AM
1720727477162,h,s,segment.AM
1720727477228,h,po,M
1720727477243,h,po,M
1720727477244,h,s,segment.DM
1720727477277,h,s,segment.DM
1720727477277,h,t,triangle.BDM
1720727477561,h,t,triangle.BDM
1720727477562,h,s,segment.DM
1720727477811,h,s,segment.DM
1720727477962,h,s,segment.DM
1720727478061,h,s,segment.DM
1720727478062,h,s,segment.CM
1720727478111,h,s,segment.CM
1720727478112,h,t,triangle.ACM
1720727478344,h,t,triangle.ACM
1720727478344,h,s,segment.CM
1720727478394,h,s,segment.CM
1720727478694,h,s,segment.CM
1720727478711,h,s,segment.CM
1720727478711,h,t,triangle.ACM
1720727478794,h,t,triangle.ACM
1720727478845,h,t,triangle.ACM
1720727478894,h,t,triangle.ACM
1720727478894,h,s,segment.CM
1720727478911,h,s,segment.CM
1720727478928,h,s,segment.BM
1720727478944,h,s,segment.BM
1720727478945,h,t,triangle.BDM
1720727479010,h,t,triangle.BDM
1720727479011,h,s,segment.DM
1720727479044,h,s,segment.DM
1720727479144,h,t,triangle.ACM
1720727479226,h,t,triangle.ACM
1720727479362,h,s,segment.BM
1720727479378,h,s,segment.BM
1720727479378,h,t,triangle.BDM
1720727479428,h,t,triangle.BDM
1720727479428,h,s,segment.DM
1720727479445,h,s,segment.DM
1720727479528,h,s,segment.AM
1720727479560,h,s,segment.AM
1720727479560,h,t,triangle.ACM
1720727479645,h,t,triangle.ACM
1720727479645,h,s,segment.CM
1720727479662,h,s,segment.CM
1720727479711,h,s,segment.BM
1720727479744,h,s,segment.BM
1720727479744,h,t,triangle.BDM
1720727479777,h,t,triangle.BDM
1720727479778,h,s,segment.DM
1720727479794,h,s,segment.DM
1720727479911,h,t,triangle.ACM
1720727479995,h,t,triangle.ACM
1720727479995,h,s,segment.CM
1720727480011,h,s,segment.CM
1720727480128,h,s,segment.BM
1720727480145,h,s,segment.BM
1720727480146,h,t,triangle.BDM
1720727480177,h,t,triangle.BDM
1720727480177,h,s,segment.DM
1720727480195,h,s,segment.DM
1720727480228,h,s,segment.AM
1720727480244,h,s,segment.AM
1720727481377,p,l,AB
1720727483344,p,l,CD
1720727484294,p,l,M
1720727485344,p,l,AM
1720727486261,m,d,Congruent lines
1720727486478,p,l,BM
1720727487744,p,l,CM
1720727488461,m,d,Congruent lines
1720727488527,p,l,DM
1720727489378,m,d,Congruent lines
1720727489978,m,d,Parallel
1720727490344,p,l,AC
1720727491661,m,d,Parallel
1720727491894,p,l,BD
1720727494446,c,pr-r,s1
1720727496028,h,s,segment.BM
1720727496077,h,s,segment.BM
1720727496077,h,s,segment.DM
1720727496611,h,s,segment.DM
1720727496611,h,s,segment.CM
1720727496627,h,s,segment.CM
1720727496628,h,t,triangle.ACM
1720727496660,h,t,triangle.ACM
1720727499696,c,pr-r,s2
1720727502180,c,pr-r,s3
1720727504913,c,pr-r,s4
1720727526511,m,d,Parallel
1720727526527,p,l,AC
1720727526861,p,l,BD
1720727527010,p,l,CM
1720727527144,p,l,AC
1720727527227,m,d,Congruent lines
1720727527743,p,l,AB
1720727527827,p,l,DMB
1720727528143,p,l,CMA
1720727528477,p,l,DMB
1720727529193,p,l,M
1720727531093,p,l,M
1720727531344,p,l,BD
1720727531362,m,d,Parallel
1720727531394,p,l,AC
1720727531910,p,l,BD
1720727531961,m,d,Parallel
1720727532260,m,d,Congruent lines
1720727532944,p,l,DMB
1720727533343,p,l,CM
1720727540277,h,s,segment.BM
1720727540327,h,s,segment.BM
1720727540410,h,s,segment.DM
1720727540494,h,s,segment.DM
1720727540494,h,s,segment.CM
1720727540627,h,s,segment.CM
1720727540627,h,s,segment.DM
1720727540694,h,s,segment.DM
1720727540743,h,s,segment.DM
1720727540793,h,s,segment.DM
1720727540793,h,s,segment.CM
1720727540877,h,s,segment.CM
1720727541629,c,pr-r,s5
1720727543560,h,t,triangle.ACM
1720727543577,h,t,triangle.ACM
1720727544077,h,s,segment.DM
1720727544610,h,s,segment.DM
1720727544610,h,t,triangle.BDM
1720727544677,h,t,triangle.BDM
1720727544678,h,s,segment.BM
1720727544695,h,s,segment.BM
1720727545443,p,l,BDM
1720727545461,m,d,Congruent triangles
1720727545877,p,l,ACM
1720727546861,m,d,Congruent triangles
1720727546894,p,l,BDM
1720727548579,c,pr-r,s6
1720727550560,p,l,DBM
1720727550593,m,d,Congruent angles
1720727551009,p,l,CAM
1720727552376,m,d,Congruent angles
1720727552443,p,l,DBM
1720727552543,p,l,DBM
1720727554293,h,s,segment.CM
1720727554327,h,s,segment.CM
1720727554327,h,t,triangle.ACM
1720727554393,h,t,triangle.ACM
1720727554393,h,s,segment.AM
1720727554427,h,s,segment.AM
1720727554809,h,s,segment.DM
1720727554877,h,s,segment.DM
1720727555160,h,s,segment.DM
1720727555194,h,s,segment.DM
1720727555194,h,s,segment.BM
1720727555211,h,s,segment.BM
1720727555377,h,s,segment.CM
1720727555543,h,s,segment.CM
1720727555544,h,t,triangle.ACM
1720727555610,h,t,triangle.ACM
1720727555643,h,t,triangle.ACM
1720727556010,h,t,triangle.ACM
1720727556010,h,s,segment.AM
1720727556144,h,s,segment.AM
1720727556144,h,t,triangle.ACM
1720727556193,h,t,triangle.ACM
1720727556193,h,s,segment.CM
1720727556210,h,s,segment.CM
1720727556260,h,s,segment.BM
1720727556377,h,s,segment.BM
1720727556377,h,t,triangle.BDM
1720727556477,h,t,triangle.BDM
1720727556477,h,s,segment.BM
1720727556560,h,s,segment.BM
1720727556927,h,s,segment.CM
1720727556944,h,s,segment.CM
1720727556944,h,t,triangle.ACM
1720727557027,h,t,triangle.ACM
1720727557177,h,t,triangle.ACM
1720727557227,h,t,triangle.ACM
1720727557227,h,s,segment.AM
1720727557327,h,s,segment.AM
1720727557327,h,t,triangle.ACM
1720727557577,h,t,triangle.ACM
1720727557577,h,s,segment.AM
1720727557594,h,s,segment.AM
1720727557876,h,s,segment.DM
1720727557894,h,s,segment.DM
1720727557910,h,t,triangle.BDM
1720727558043,h,t,triangle.BDM
1720727558043,h,s,segment.BM
1720727558077,h,s,segment.BM
1720727558344,h,s,segment.BM
1720727558410,h,s,segment.BM
1720727558411,h,t,triangle.BDM
1720727558427,h,t,triangle.BDM
1720727558427,h,s,segment.BM
1720727558460,h,s,segment.BM
1720727568395,c,pr-r,s7
1720727569509,p,l,BD
1720727569544,m,d,Parallel
1720727570077,m,d,Parallel
1720727570127,p,l,BD
1720727570568,p,l,BD
1720727570660,m,d,Parallel
1720727577727,h,s,segment.AC
1720727577776,h,s,segment.AC
1720727577776,h,t,triangle.ACM
1720727578193,h,t,triangle.ACM
1720727578193,h,s,segment.AM
1720727578426,h,s,segment.AM
1720727578427,h,t,triangle.ACM
1720727578509,h,t,triangle.ACM
1720727578511,h,s,segment.AM
1720727578527,h,s,segment.AM
1720727578527,h,t,triangle.ACM
1720727578660,h,t,triangle.ACM
1720727579561,h,t,triangle.ACM
1720727579610,h,t,triangle.ACM
1720727579610,h,s,segment.AM
1720727579659,h,s,segment.AM
1720727579660,h,s,segment.BM
1720727579677,h,s,segment.BM
1720727579859,h,s,segment.BM
1720727579993,h,s,segment.BM
1720727580127,h,s,segment.CM
1720727580143,h,s,segment.CM
1720727580143,h,t,triangle.ACM
1720727580243,h,t,triangle.ACM
1720727580243,h,s,segment.AC
1720727580360,h,s,segment.AC
1720727580360,h,t,triangle.ACM
1720727580410,h,t,triangle.ACM
1720727580411,h,s,segment.CM
1720727580427,h,s,segment.CM
1720727581010,h,s,segment.BD
1720727581026,h,s,segment.BD
1720727584243,h,po,C
1720727584260,h,po,C
1720727584276,h,s,segment.AC
1720727584327,h,s,segment.AC
1720727584444,h,s,segment.AC
1720727584459,h,s,segment.AC
1720727584460,h,s,segment.AM
1720727584476,h,s,segment.AM
1720727584477,h,po,A
1720727584493,h,po,A
1720727584776,h,s,segment.AM
1720727585410,h,s,segment.AM
1720727585410,h,s,segment.DM
1720727585427,h,s,segment.DM
1720727585427,h,s,segment.BM
1720727585527,h,s,segment.BM
1720727585593,h,s,segment.BD
1720727585610,h,s,segment.BD
1720727585610,h,po,B
1720727585626,h,po,B
1720727585726,h,s,segment.BD
1720727585760,h,s,segment.BD
1720727585967,h,s,segment.BD
1720727585992,h,s,segment.BD
1720727585993,h,t,triangle.BDM
1720727586010,h,t,triangle.BDM
1720727586027,h,po,M
1720727586043,h,po,M
1720727586043,h,t,triangle.ACM
1720727586093,h,t,triangle.ACM
1720727586110,h,s,segment.AC
1720727586376,h,s,segment.AC
1720727586377,h,s,segment.CM
1720727586394,h,s,segment.CM
1720727609226,h,s,segment.DM
1720727609243,h,s,segment.DM
1720727629661,c,pr,s1
1720727632945,c,pr,s2
1720727635994,c,pr,s3
1720727636594,c,pr,s4
1720727637378,c,pr,s5
1720727638545,c,pr,s4
1720727650710,c,pr,s2
1720727651909,h,s,segment.BM
1720727652426,h,s,segment.BM
1720727652426,h,s,segment.DM
1720727652443,h,s,segment.DM
1720727652443,h,s,segment.BM
1720727652458,h,s,segment.BM
1720727652459,h,s,segment.CM
1720727652609,h,s,segment.CM
1720727652609,h,s,segment.AM
1720727652809,h,s,segment.AM
1720727652809,h,s,segment.CM
1720727653209,h,s,segment.CM
1720727653210,h,s,segment.DM
1720727653225,h,s,segment.DM
1720727653226,h,s,segment.AM
1720727653243,h,s,segment.AM
1720727653243,h,po,M
1720727653426,h,po,M
1720727653426,h,s,segment.DM
1720727653459,h,s,segment.DM
1720727653459,h,s,segment.BM
1720727653492,h,s,segment.BM
1720727653642,h,s,segment.CM
1720727653675,h,s,segment.CM
1720727653675,h,s,segment.AM
1720727653876,h,s,segment.AM
1720727653876,h,s,segment.CM
1720727653892,h,s,segment.CM
1720727653893,h,s,segment.BM
1720727654009,h,s,segment.BM
1720727654009,h,t,triangle.BDM
1720727654409,h,t,triangle.BDM
1720727654409,h,s,segment.DM
1720727654425,h,s,segment.DM
1720727654526,h,s,segment.AM
1720727654559,h,s,segment.AM
1720727654559,h,t,triangle.ACM
1720727654710,h,t,triangle.ACM
1720727654710,h,s,segment.CM
1720727654742,h,s,segment.CM
1720727655109,h,s,segment.CM
1720727655125,h,s,segment.CM
1720727655125,h,t,triangle.ACM
1720727655159,h,t,triangle.ACM
1720727655160,h,s,segment.AM
1720727655176,h,s,segment.AM
1720727655443,h,t,triangle.BDM
1720727655559,h,t,triangle.BDM
1720727655560,h,s,segment.BM
1720727655693,h,s,segment.BM
1720727656176,h,t,triangle.BDM
1720727656208,h,t,triangle.BDM
1720727656209,h,s,segment.DM
1720727656243,h,s,segment.DM
1720727656458,h,s,segment.AM
1720727656476,h,s,segment.AM
1720727656476,h,t,triangle.ACM
